"Subject" "Activity" "Signals" "Mean"
"12" "sitting" "fBodyAccJerk-std()-X" -0.505745022388806
"12" "sitting" "fBodyAccJerk-std()-Y" -0.447339284527239
"12" "sitting" "fBodyAccJerk-std()-Z" -0.825620583955224
"12" "sitting" "fBodyGyro-std()-X" -0.707831066395522
"12" "sitting" "fBodyGyro-std()-Y" -0.669622323059701
"12" "sitting" "fBodyGyro-std()-Z" -0.748431752686567
"12" "sitting" "fBodyAccMag-std()" -0.605529765076119
"12" "sitting" "fBodyBodyAccJerkMag-std()" -0.480918839647015
"12" "sitting" "fBodyBodyGyroMag-std()" -0.687480054074627
"12" "sitting" "fBodyBodyGyroJerkMag-std()" -0.753265165522388
"12" "sitting" "tBodyAcc-mean()-X" 0.275639357761194
"12" "sitting" "tBodyAcc-mean()-Y" -0.0184861388459702
"12" "sitting" "tBodyAcc-mean()-Z" -0.107917262447761
"12" "sitting" "tGravityAcc-mean()-X" 0.629964778955224
"12" "sitting" "tGravityAcc-mean()-Y" 0.112652596558955
"12" "sitting" "tGravityAcc-mean()-Z" -0.0494520137037313
"12" "sitting" "tBodyAccJerk-mean()-X" 0.0572366455208955
"12" "sitting" "tBodyAccJerk-mean()-Y" 0.010632586489403
"12" "sitting" "tBodyAccJerk-mean()-Z" 0.0155338481445373
"12" "sitting" "tBodyGyro-mean()-X" -0.0702784362985075
"12" "sitting" "tBodyGyro-mean()-Y" -0.0422418424895522
"12" "sitting" "tBodyGyro-mean()-Z" 0.089311570049403
"12" "sitting" "tBodyGyroJerk-mean()-X" -0.0726924262059701
"12" "sitting" "tBodyGyroJerk-mean()-Y" -0.0457374795179104
"12" "sitting" "tBodyGyroJerk-mean()-Z" -0.0515110922703731
"12" "sitting" "tBodyAccMag-mean()" -0.485419876919403
"12" "sitting" "tGravityAccMag-mean()" -0.485419876919403
"12" "sitting" "tBodyAccJerkMag-mean()" -0.553813266144776
"12" "sitting" "tBodyGyroMag-mean()" -0.585957269414925
"12" "sitting" "tBodyGyroJerkMag-mean()" -0.735015701865672
"12" "sitting" "fBodyAcc-mean()-X" -0.498119157841045
"12" "sitting" "fBodyAcc-mean()-Y" -0.392694131024627
"12" "sitting" "fBodyAcc-mean()-Z" -0.75610207
"12" "sitting" "fBodyAcc-meanFreq()-X" -0.188475319269179
"12" "sitting" "fBodyAcc-meanFreq()-Y" 0.102421127053731
"12" "sitting" "fBodyAcc-meanFreq()-Z" 0.0531374202022388
"12" "sitting" "fBodyAccJerk-mean()-X" -0.51464202580597
"12" "sitting" "fBodyAccJerk-mean()-Y" -0.471744804389552
"12" "sitting" "fBodyAccJerk-mean()-Z" -0.799284140671642
"12" "sitting" "fBodyAccJerk-meanFreq()-X" -0.105604273753731
"12" "sitting" "fBodyAccJerk-meanFreq()-Y" -0.232084104223881
"12" "sitting" "fBodyAccJerk-meanFreq()-Z" -0.101473479845821
"12" "sitting" "fBodyGyro-mean()-X" -0.585669505506716
"12" "sitting" "fBodyGyro-mean()-Y" -0.708184516268657
"12" "sitting" "fBodyGyro-mean()-Z" -0.64488048111194
"12" "sitting" "fBodyGyro-meanFreq()-X" -0.049418997688806
"12" "sitting" "fBodyGyro-meanFreq()-Y" -0.107386749104701
"12" "sitting" "fBodyGyro-meanFreq()-Z" -0.0124011894201493
"12" "sitting" "fBodyAccMag-mean()" -0.47792395599403
"12" "sitting" "fBodyAccMag-meanFreq()" 0.120904002453955
"12" "sitting" "fBodyBodyAccJerkMag-mean()" -0.461153229439552
"12" "sitting" "fBodyBodyAccJerkMag-meanFreq()" 0.0954383111791045
"12" "sitting" "fBodyBodyGyroMag-mean()" -0.669095112974627
"12" "sitting" "fBodyBodyGyroMag-meanFreq()" -0.00238888715097015
"12" "sitting" "fBodyBodyGyroJerkMag-mean()" -0.749207546626866
"12" "sitting" "fBodyBodyGyroJerkMag-meanFreq()" 0.0153660009272388
"12" "walking_downstairs" "tBodyAcc-std()-X" -0.638208440290323
"12" "walking_downstairs" "tBodyAcc-std()-Y" -0.608983265026882
"12" "walking_downstairs" "tBodyAcc-std()-Z" -0.682615496811828
"12" "walking_downstairs" "tGravityAcc-std()-X" -0.96330852155914
"12" "walking_downstairs" "tGravityAcc-std()-Y" -0.959772033870968
"12" "walking_downstairs" "tGravityAcc-std()-Z" -0.93954763188172
"12" "walking_downstairs" "tBodyAccJerk-std()-X" -0.650790264784946
"12" "walking_downstairs" "tBodyAccJerk-std()-Y" -0.664699691132473
"12" "walking_downstairs" "tBodyAccJerk-std()-Z" -0.777908761827957
"12" "walking_downstairs" "tBodyGyro-std()-X" -0.764316840252151
"12" "walking_downstairs" "tBodyGyro-std()-Y" -0.774444433548387
"12" "walking_downstairs" "tBodyGyro-std()-Z" -0.650750149365591
"12" "walking_downstairs" "tBodyGyroJerk-std()-X" -0.772069692150538
"12" "walking_downstairs" "tBodyGyroJerk-std()-Y" -0.829185586182796
"12" "walking_downstairs" "tBodyGyroJerk-std()-Z" -0.775458577365591
"12" "walking_downstairs" "tBodyAccMag-std()" -0.621456341182258
"12" "walking_downstairs" "tGravityAccMag-std()" -0.621456341182258
"12" "walking_downstairs" "tBodyAccJerkMag-std()" -0.636898344297849
"12" "walking_downstairs" "tBodyGyroMag-std()" -0.715896647204301
"12" "walking_downstairs" "tBodyGyroJerkMag-std()" -0.817815795430108
"12" "walking_downstairs" "fBodyAcc-std()-X" -0.639348459586021
"12" "walking_downstairs" "fBodyAcc-std()-Y" -0.63100314140914
"12" "walking_downstairs" "fBodyAcc-std()-Z" -0.696665096612903
"12" "walking_downstairs" "fBodyAccJerk-std()-X" -0.67299670577957
"12" "walking_downstairs" "fBodyAccJerk-std()-Y" -0.674141468072581
"12" "walking_downstairs" "fBodyAccJerk-std()-Z" -0.796308612258064
"12" "walking_downstairs" "fBodyGyro-std()-X" -0.781057375053763
"12" "walking_downstairs" "fBodyGyro-std()-Y" -0.779444961236559
"12" "walking_downstairs" "fBodyGyro-std()-Z" -0.679272873655914
"12" "walking_downstairs" "fBodyAccMag-std()" -0.682955169813979
"12" "walking_downstairs" "fBodyBodyAccJerkMag-std()" -0.636955052134409
"12" "walking_downstairs" "fBodyBodyGyroMag-std()" -0.742461579639785
"12" "walking_downstairs" "fBodyBodyGyroJerkMag-std()" -0.829129754193548
"12" "walking_downstairs" "tBodyAcc-mean()-X" 0.272145794677419
"12" "walking_downstairs" "tBodyAcc-mean()-Y" -0.0182299075608413
"12" "walking_downstairs" "tBodyAcc-mean()-Z" -0.105735506451613
"12" "walking_downstairs" "tGravityAcc-mean()-X" 0.749117763666667
"12" "walking_downstairs" "tGravityAcc-mean()-Y" -0.0295853747510753
"12" "walking_downstairs" "tGravityAcc-mean()-Z" 0.0924517595346237
"12" "walking_downstairs" "tBodyAccJerk-mean()-X" 0.0799354253827957
"12" "walking_downstairs" "tBodyAccJerk-mean()-Y" 0.00147809411698925
"12" "walking_downstairs" "tBodyAccJerk-mean()-Z" -0.0106609660939785
"12" "walking_downstairs" "tBodyGyro-mean()-X" -0.0575264551461828
"12" "walking_downstairs" "tBodyGyro-mean()-Y" -0.0714218698580645
"12" "walking_downstairs" "tBodyGyro-mean()-Z" 0.100946227484946
"12" "walking_downstairs" "tBodyGyroJerk-mean()-X" -0.073416747110215
"12" "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0421957057096774
"12" "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0617431983833333
"12" "walking_downstairs" "tBodyAccMag-mean()" -0.613018446822043
"12" "walking_downstairs" "tGravityAccMag-mean()" -0.613018446822043
"12" "walking_downstairs" "tBodyAccJerkMag-mean()" -0.684974084575269
"12" "walking_downstairs" "tBodyGyroMag-mean()" -0.66459948788172
"12" "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.807753381612903
"12" "walking_downstairs" "fBodyAcc-mean()-X" -0.637131722208064
"12" "walking_downstairs" "fBodyAcc-mean()-Y" -0.617370170090323
"12" "walking_downstairs" "fBodyAcc-mean()-Z" -0.705415178817204
"12" "walking_downstairs" "fBodyAcc-meanFreq()-X" -0.180325464786559
"12" "walking_downstairs" "fBodyAcc-meanFreq()-Y" 0.00270278789193548
"12" "walking_downstairs" "fBodyAcc-meanFreq()-Z" 0.0802747388301075
"12" "walking_downstairs" "fBodyAccJerk-mean()-X" -0.659962097978441
"12" "walking_downstairs" "fBodyAccJerk-mean()-Y" -0.677425008402742
"12" "walking_downstairs" "fBodyAccJerk-mean()-Z" -0.758238879408602
"12" "walking_downstairs" "fBodyAccJerk-meanFreq()-X" -0.0041257197944086
"12" "walking_downstairs" "fBodyAccJerk-meanFreq()-Y" -0.184961636962903
"12" "walking_downstairs" "fBodyAccJerk-meanFreq()-Z" -0.0947475274123656
"12" "walking_downstairs" "fBodyGyro-mean()-X" -0.71569500327957
"12" "walking_downstairs" "fBodyGyro-mean()-Y" -0.771175710268817
"12" "walking_downstairs" "fBodyGyro-mean()-Z" -0.666367678483871
"12" "walking_downstairs" "fBodyGyro-meanFreq()-X" -0.10951505243172
"12" "walking_downstairs" "fBodyGyro-meanFreq()-Y" -0.107254486672581
"12" "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.102634655530645
"12" "walking_downstairs" "fBodyAccMag-mean()" -0.617897670354839
"12" "walking_downstairs" "fBodyAccMag-meanFreq()" 0.0429490008070699
"12" "walking_downstairs" "fBodyBodyAccJerkMag-mean()" -0.638505427183871
"12" "walking_downstairs" "fBodyBodyAccJerkMag-meanFreq()" 0.14857431310914
"12" "walking_downstairs" "fBodyBodyGyroMag-mean()" -0.752048340967742
"12" "walking_downstairs" "fBodyBodyGyroMag-meanFreq()" -0.076619992427957
"12" "walking_downstairs" "fBodyBodyGyroJerkMag-mean()" -0.819220973494624
"12" "walking_downstairs" "fBodyBodyGyroJerkMag-meanFreq()" 0.110370491252097
"13" "sitting" "tBodyAcc-std()-X" -0.624844460199083
"13" "sitting" "tBodyAcc-std()-Y" -0.448816097853364
"13" "sitting" "tBodyAcc-std()-Z" -0.587230562129052
"13" "sitting" "tGravityAcc-std()-X" -0.967268063455658
"13" "sitting" "tGravityAcc-std()-Y" -0.953540716850153
"13" "sitting" "tGravityAcc-std()-Z" -0.938727880275229
"13" "sitting" "tBodyAccJerk-std()-X" -0.638889532599083
"13" "sitting" "tBodyAccJerk-std()-Y" -0.569700547488012
"13" "sitting" "tBodyAccJerk-std()-Z" -0.728452966311927
"13" "sitting" "tBodyGyro-std()-X" -0.715109859672783
"13" "sitting" "tBodyGyro-std()-Y" -0.645728612088685
"13" "sitting" "tBodyGyro-std()-Z" -0.643337285033639
"13" "sitting" "tBodyGyroJerk-std()-X" -0.715772980189602
"13" "sitting" "tBodyGyroJerk-std()-Y" -0.718988591831804
"13" "sitting" "tBodyGyroJerk-std()-Z" -0.712716428498471
"13" "sitting" "tBodyAccMag-std()" -0.597230982062691
"13" "sitting" "tGravityAccMag-std()" -0.597230982062691
"13" "sitting" "tBodyAccJerkMag-std()" -0.610248540269939
"13" "sitting" "tBodyGyroMag-std()" -0.636364939544342
"13" "sitting" "tBodyGyroJerkMag-std()" -0.712056186747706
"13" "sitting" "fBodyAcc-std()-X" -0.620602036452599
"13" "sitting" "fBodyAcc-std()-Y" -0.462584458627829
"13" "sitting" "fBodyAcc-std()-Z" -0.599036895271407
"13" "sitting" "fBodyAccJerk-std()-X" -0.649606227431844
"13" "sitting" "fBodyAccJerk-std()-Y" -0.562129866937645
"13" "sitting" "fBodyAccJerk-std()-Z" -0.744823539571865
"13" "sitting" "fBodyGyro-std()-X" -0.734657989051988
"13" "sitting" "fBodyGyro-std()-Y" -0.650623558847401
"13" "sitting" "fBodyGyro-std()-Z" -0.685774481529052
"13" "sitting" "fBodyAccMag-std()" -0.665344858593272
"13" "sitting" "fBodyBodyAccJerkMag-std()" -0.617075473106453
"13" "sitting" "fBodyBodyGyroMag-std()" -0.691915161336391
"13" "sitting" "fBodyBodyGyroJerkMag-std()" -0.733183567759939
"13" "sitting" "tBodyAcc-mean()-X" 0.275895876198777
"13" "sitting" "tBodyAcc-mean()-Y" -0.0176504796070948
"13" "sitting" "tBodyAcc-mean()-Z" -0.109135285550765
"13" "sitting" "tGravityAcc-mean()-X" 0.709996516908257
"13" "sitting" "tGravityAcc-mean()-Y" -0.0420858101162079
"13" "sitting" "tGravityAcc-mean()-Z" 0.0443010536786239
"13" "sitting" "tBodyAccJerk-mean()-X" 0.0794393034550306
"13" "sitting" "tBodyAccJerk-mean()-Y" 0.00387961953328135
"13" "sitting" "tBodyAccJerk-mean()-Z" -0.0123485923641621
"13" "sitting" "tBodyGyro-mean()-X" -0.0562470618980061
"13" "sitting" "tBodyGyro-mean()-Y" -0.0616613787494801
"13" "sitting" "tBodyGyro-mean()-Z" 0.098866059686422
"13" "sitting" "tBodyGyroJerk-mean()-X" -0.0881182379434251
"13" "sitting" "tBodyGyroJerk-mean()-Y" -0.0440836605146789
"13" "sitting" "tBodyGyroJerk-mean()-Z" -0.0582718748712538
"13" "sitting" "tBodyAccMag-mean()" -0.539871637249541
"13" "sitting" "tGravityAccMag-mean()" -0.539871637249541
"13" "sitting" "tBodyAccJerkMag-mean()" -0.625466938809174
"13" "sitting" "tBodyGyroMag-mean()" -0.581215403184709
"13" "sitting" "tBodyGyroJerkMag-mean()" -0.712745036012232
"13" "sitting" "fBodyAcc-mean()-X" -0.638817912651682
"13" "sitting" "fBodyAcc-mean()-Y" -0.493467193137125
"13" "sitting" "fBodyAcc-mean()-Z" -0.629736258731804
"13" "sitting" "fBodyAcc-meanFreq()-X" -0.222056646711315
"13" "sitting" "fBodyAcc-meanFreq()-Y" -0.0348311463927523
"13" "sitting" "fBodyAcc-meanFreq()-Z" 0.0487260271941896
"13" "sitting" "fBodyAccJerk-mean()-X" -0.66008217407156
"13" "sitting" "fBodyAccJerk-mean()-Y" -0.603340489937615
"13" "sitting" "fBodyAccJerk-mean()-Z" -0.710831730361468
"13" "sitting" "fBodyAccJerk-meanFreq()-X" -0.0241961823456881
"13" "sitting" "fBodyAccJerk-meanFreq()-Y" -0.238328546685321
"13" "sitting" "fBodyAccJerk-meanFreq()-Z" -0.120605488176024
"13" "sitting" "fBodyGyro-mean()-X" -0.65864242140581
"13" "sitting" "fBodyGyro-mean()-Y" -0.647152817899388
"13" "sitting" "fBodyGyro-mean()-Z" -0.620471226529052
"13" "sitting" "fBodyGyro-meanFreq()-X" -0.112645469406422
"13" "sitting" "fBodyGyro-meanFreq()-Y" -0.0806130190608563
"13" "sitting" "fBodyGyro-meanFreq()-Z" -0.00505036969339144
"13" "sitting" "fBodyAccMag-mean()" -0.589928108599083
"13" "sitting" "fBodyAccMag-meanFreq()" 0.0849475684648318
"13" "sitting" "fBodyBodyAccJerkMag-mean()" -0.607295296423853
"13" "sitting" "fBodyBodyAccJerkMag-meanFreq()" 0.182861249947095
"13" "sitting" "fBodyBodyGyroMag-mean()" -0.652225306544343
"13" "sitting" "fBodyBodyGyroMag-meanFreq()" 0.0625891805875841
"13" "sitting" "fBodyBodyGyroJerkMag-mean()" -0.712054366504281
"13" "sitting" "fBodyBodyGyroJerkMag-meanFreq()" 0.157417463421743
"14" "walking_downstairs" "tBodyAcc-std()-X" -0.493875900753279
"14" "walking_downstairs" "tBodyAcc-std()-Y" -0.190356784144426
"14" "walking_downstairs" "tBodyAcc-std()-Z" -0.0829789883191393
"14" "walking_downstairs" "tGravityAcc-std()-X" -0.933986522704918
"14" "walking_downstairs" "tGravityAcc-std()-Y" -0.934878446827869
"14" "walking_downstairs" "tGravityAcc-std()-Z" -0.903959498688525
"14" "walking_downstairs" "tBodyAccJerk-std()-X" -0.530799952657623
"14" "walking_downstairs" "tBodyAccJerk-std()-Y" -0.459397679983197
"14" "walking_downstairs" "tBodyAccJerk-std()-Z" -0.552000017954836
"14" "walking_downstairs" "tBodyGyro-std()-X" -0.649305014086066
"14" "walking_downstairs" "tBodyGyro-std()-Y" -0.216650778374795
"14" "walking_downstairs" "tBodyGyro-std()-Z" -0.16936650962377
"14" "walking_downstairs" "tBodyGyroJerk-std()-X" -0.723150613606557
"14" "walking_downstairs" "tBodyGyroJerk-std()-Y" -0.60583333504918
"14" "walking_downstairs" "tBodyGyroJerk-std()-Z" -0.525451416913115
"14" "walking_downstairs" "tBodyAccMag-std()" -0.321676687545492
"14" "walking_downstairs" "tGravityAccMag-std()" -0.321676687545492
"14" "walking_downstairs" "tBodyAccJerkMag-std()" -0.483221887802828
"14" "walking_downstairs" "tBodyGyroMag-std()" -0.317377464295082
"14" "walking_downstairs" "tBodyGyroJerkMag-std()" -0.645034678692623
"14" "walking_downstairs" "fBodyAcc-std()-X" -0.491090578268648
"14" "walking_downstairs" "fBodyAcc-std()-Y" -0.194161740892213
"14" "walking_downstairs" "fBodyAcc-std()-Z" -0.0598352898007787
"14" "walking_downstairs" "fBodyAccJerk-std()-X" -0.556172286909426
"14" "walking_downstairs" "fBodyAccJerk-std()-Y" -0.479636522397131
"14" "walking_downstairs" "fBodyAccJerk-std()-Z" -0.601003772988115
"14" "walking_downstairs" "fBodyGyro-std()-X" -0.66393820870082
"14" "walking_downstairs" "fBodyGyro-std()-Y" -0.15091173901873
"14" "walking_downstairs" "fBodyGyro-std()-Z" -0.225729073181148
"14" "walking_downstairs" "fBodyAccMag-std()" -0.419458109257787
"14" "walking_downstairs" "fBodyBodyAccJerkMag-std()" -0.501922233672951
"14" "walking_downstairs" "fBodyBodyGyroMag-std()" -0.377012934062787
"14" "walking_downstairs" "fBodyBodyGyroJerkMag-std()" -0.689381172221311
"14" "walking_downstairs" "tBodyAcc-mean()-X" 0.268742494553279
"14" "walking_downstairs" "tBodyAcc-mean()-Y" -0.0166371300659426
"14" "walking_downstairs" "tBodyAcc-mean()-Z" -0.0996007059877049
"14" "walking_downstairs" "tGravityAcc-mean()-X" 0.695710723688525
"14" "walking_downstairs" "tGravityAcc-mean()-Y" -0.165548427598361
"14" "walking_downstairs" "tGravityAcc-mean()-Z" -0.255499121995902
"14" "walking_downstairs" "tBodyAccJerk-mean()-X" 0.0731636526834836
"14" "walking_downstairs" "tBodyAccJerk-mean()-Y" 0.00468680247090164
"14" "walking_downstairs" "tBodyAccJerk-mean()-Z" -0.00109705214282787
"14" "walking_downstairs" "tBodyGyro-mean()-X" 0.00779788388987705
"14" "walking_downstairs" "tBodyGyro-mean()-Y" -0.101356256508197
"14" "walking_downstairs" "tBodyGyro-mean()-Z" 0.0483130820040984
"14" "walking_downstairs" "tBodyGyroJerk-mean()-X" -0.109826852532898
"14" "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0439177837856107
"14" "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0418610459717213
"14" "walking_downstairs" "tBodyAccMag-mean()" -0.29092762277541
"14" "walking_downstairs" "tGravityAccMag-mean()" -0.29092762277541
"14" "walking_downstairs" "tBodyAccJerkMag-mean()" -0.487984706926639
"14" "walking_downstairs" "tBodyGyroMag-mean()" -0.245124405807746
"14" "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.608256767676639
"14" "walking_downstairs" "fBodyAcc-mean()-X" -0.503578578393852
"14" "walking_downstairs" "fBodyAcc-mean()-Y" -0.292774738243033
"14" "walking_downstairs" "fBodyAcc-mean()-Z" -0.272591149659836
"14" "walking_downstairs" "fBodyAcc-meanFreq()-X" -0.34885362172541
"14" "walking_downstairs" "fBodyAcc-meanFreq()-Y" -0.164564952463934
"14" "walking_downstairs" "fBodyAcc-meanFreq()-Z" -0.140595245544672
"14" "walking_downstairs" "fBodyAccJerk-mean()-X" -0.547228392966803
"14" "walking_downstairs" "fBodyAccJerk-mean()-Y" -0.475602672016393
"14" "walking_downstairs" "fBodyAccJerk-mean()-Z" -0.502642372690574
"14" "walking_downstairs" "fBodyAccJerk-meanFreq()-X" -0.205089412670902
"14" "walking_downstairs" "fBodyAccJerk-meanFreq()-Y" -0.363010957721311
"14" "walking_downstairs" "fBodyAccJerk-meanFreq()-Z" -0.304637150325
"14" "walking_downstairs" "fBodyGyro-mean()-X" -0.6115221855
"14" "walking_downstairs" "fBodyGyro-mean()-Y" -0.355248774921516
"14" "walking_downstairs" "fBodyGyro-mean()-Z" -0.247597875968033
"14" "walking_downstairs" "fBodyGyro-meanFreq()-X" -0.260353448080328
"14" "walking_downstairs" "fBodyGyro-meanFreq()-Y" -0.35002956284918
"14" "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.266167266894672
"14" "walking_downstairs" "fBodyAccMag-mean()" -0.33954605254918
"14" "walking_downstairs" "fBodyAccMag-meanFreq()" -0.0681966962434016
"14" "walking_downstairs" "fBodyBodyAccJerkMag-mean()" -0.472519023106762
"14" "walking_downstairs" "fBodyBodyAccJerkMag-meanFreq()" 0.0840792967721311
"14" "walking_downstairs" "fBodyBodyGyroMag-mean()" -0.408328310255328
"14" "walking_downstairs" "fBodyBodyGyroMag-meanFreq()" -0.124434955842213
"14" "walking_downstairs" "fBodyBodyGyroJerkMag-mean()" -0.632288075747377
"14" "walking_downstairs" "fBodyBodyGyroJerkMag-meanFreq()" 0.0665225837269672
"14" "walking_upstairs" "tBodyAcc-std()-X" -0.975494321518987
"14" "walking_upstairs" "tBodyAcc-std()-Y" -0.944189643417721
"14" "walking_upstairs" "tBodyAcc-std()-Z" -0.943891439113924
"14" "walking_upstairs" "tGravityAcc-std()-X" -0.963666510379747
"14" "walking_upstairs" "tGravityAcc-std()-Y" -0.965538336582279
"14" "walking_upstairs" "tGravityAcc-std()-Z" -0.952893375063291
"14" "walking_upstairs" "tBodyAccJerk-std()-X" -0.985306933037975
"14" "walking_upstairs" "tBodyAccJerk-std()-Y" -0.978904104303797
"14" "walking_upstairs" "tBodyAccJerk-std()-Z" -0.980713290253165
"14" "walking_upstairs" "tBodyGyro-std()-X" -0.973762051772152
"14" "walking_upstairs" "tBodyGyro-std()-Y" -0.962039041139241
"14" "walking_upstairs" "tBodyGyro-std()-Z" -0.967101618101266
"14" "walking_upstairs" "tBodyGyroJerk-std()-X" -0.981309872025316
"14" "walking_upstairs" "tBodyGyroJerk-std()-Y" -0.982321302658228
"14" "walking_upstairs" "tBodyGyroJerk-std()-Z" -0.986841167088608
"14" "walking_upstairs" "tBodyAccMag-std()" -0.944706586962025
"14" "walking_upstairs" "tGravityAccMag-std()" -0.944706586962025
"14" "walking_upstairs" "tBodyAccJerkMag-std()" -0.981714665063291
"14" "walking_upstairs" "tBodyGyroMag-std()" -0.94746971556962
"14" "walking_upstairs" "tBodyGyroJerkMag-std()" -0.980252790253165
"14" "walking_upstairs" "fBodyAcc-std()-X" -0.974837439746835
"14" "walking_upstairs" "fBodyAcc-std()-Y" -0.941020529113924
"14" "walking_upstairs" "fBodyAcc-std()-Z" -0.939615462658228
"14" "walking_upstairs" "fBodyAccJerk-std()-X" -0.986653889746835
"14" "walking_upstairs" "fBodyAccJerk-std()-Y" -0.980582625189873
"14" "walking_upstairs" "fBodyAccJerk-std()-Z" -0.982966496835443
"14" "walking_upstairs" "fBodyGyro-std()-X" -0.975138491898734
"14" "walking_upstairs" "fBodyGyro-std()-Y" -0.96026162278481
"14" "walking_upstairs" "fBodyGyro-std()-Z" -0.969622702911392
"14" "walking_upstairs" "fBodyAccMag-std()" -0.946119101012658
"14" "walking_upstairs" "fBodyBodyAccJerkMag-std()" -0.981486919873418
"14" "walking_upstairs" "fBodyBodyGyroMag-std()" -0.949080940126582
"14" "walking_upstairs" "fBodyBodyGyroJerkMag-std()" -0.980403827721519
"14" "walking_upstairs" "tBodyAcc-mean()-X" 0.274638681518987
